Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601908 .,800,180,3,249,432,5,4,441,359
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601909 .,800,136,14,248,398,8,6,412,388
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601910 .,341,61,4,94,159,1,2,162,179
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0615601 .,800,146,8,235,389,3,2,394,406
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0615602 .,650,99,10,180,289,10,1,300,350
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602001 .,800,245,18,250,513,11,4,528,272
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602002 .,800,224,16,275,515,16,4,535,265
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602003 .,800,206,25,275,506,10,6,522,278
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602004 .,800,210,11,245,466,20,6,492,308
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602005 .,800,210,13,275,498,5,13,516,284
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602006 .,800,190,13,272,475,7,8,490,310
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602007 .,800,213,13,258,484,12,7,503,297
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602008 .,800,191,10,250,451,5,5,461,339
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602009A .,500,80,9,183,272,3,4,279,221
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0602009B .,408,69,3,121,193,4,3,200,208
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0616501A .,500,111,5,150,266,3,4,273,227
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAMAONHA,0616501B .,400,71,4,125,200,2,2,204,196
