"sep=,"
Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONTES NAMULI,0410302 .,800,386,166,29,581,7,24,612,188
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONTES NAMULI,0410303 .,800,375,197,32,604,11,7,622,178
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONTES NAMULI,0410304 .,800,334,208,13,555,6,22,583,217
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONTES NAMULI,0410305 .,800,287,186,22,495,8,34,537,263
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONTES NAMULI,0410306 .,800,282,198,24,504,0,14,518,282
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONTES NAMULI,0410307 .,800,242,194,13,449,5,30,484,316
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONTES NAMULI,0410308 .,800,263,162,22,447,4,7,458,342
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONTES NAMULI,0410309 .,470,134,93,13,240,3,6,249,221
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,ESG GURUÉ,0409801 .,800,310,232,32,574,14,45,633,167
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,ESG GURUÉ,0409802 .,800,198,232,22,452,11,64,527,273
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,ESG GURUÉ,0409803 .,800,260,250,19,529,9,11,549,251
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,ESG GURUÉ,0409804 .,800,228,221,39,488,10,38,536,264
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,ESG GURUÉ,0409805 .,800,211,227,20,458,6,24,488,312
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,ESG GURUÉ,0409806 .,800,145,268,18,431,10,19,460,340
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,ESG GURUÉ,0409807 .,800,167,200,18,385,15,14,414,386
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,ESG GURUÉ,0409808A .,564,120,142,12,274,10,3,287,277
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,ESG GURUÉ,0409808B .,419,108,110,13,231,1,2,234,185
